circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,JADCHERLA,AE CT JADCHERLA TOWN,EV CHARGING STATIONS,9,1,1.0,310.0,25.0
MAHABOOBNAGAR,JADCHERLA,JADCHERLA,MOOSAPET,LINE INSPECTOR-2,EV CHARGING STATIONS,9,1,1.0,1.0,54.0
MAHABOOBNAGAR,MAHABOOBNAGAR,DEVARAKADRA,DEVARKADRA,DEVARKADRA,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-RURAL,MOHAMMADABAD,MOHAMMADABAD,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-TOWN,TOWN -III,TOWN - III -GA,EV CHARGING STATIONS,9,1,1.0,379.0,7.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-TOWN,TOWN -III,TOWN - III -PE,EV CHARGING STATIONS,9,2,2.0,1250.0,15.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-TOWN,TOWN -III,TOWN-III AE,EV CHARGING STATIONS,9,1,1.0,0.0,30.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-TOWN,TOWN -I,TOWN-I,EV CHARGING STATIONS,9,2,2.0,6447.0,108.0
MAHABOOBNAGAR,MAHABOOBNAGAR,MBNR-TOWN,TOWN -II,TOWN-II,EV CHARGING STATIONS,9,1,1.0,2089.0,54.0
MEDAK,MEDAK,NARSAPOOR,KULCHARM,KULCHARAM,EV CHARGING STATIONS,9,1,1.0,21.0,54.0
MEDAK,MEDAK,NARSAPOOR,NARASAPOOR,NARSAPUR TOWN-1 EDLABAZAR,EV CHARGING STATIONS,9,1,1.0,1.0,54.0
MEDAK,MEDAK,NARSAPOOR,KOWDIPALLY,KOWDIPALLY,EV CHARGING STATIONS,9,1,1.0,1583.0,54.0
MEDAK,TOOPRAN,RAMAYAMPET,NARSINGHI,VALLORE,EV CHARGING STATIONS,9,1,1.0,172.0,54.0
MEDAK,TOOPRAN,RAMAYAMPET,RAMAYAMPET,KOMATPALLY,EV CHARGING STATIONS,9,1,1.0,1556.0,54.0
MEDAK,TOOPRAN,TOOPRAN,TOOPRAN,NAGULAPALLY,EV CHARGING STATIONS,9,1,1.0,658.0,54.0
MEDAK,TOOPRAN,TOOPRAN,TOOPRAN,TOOPRAN,EV CHARGING STATIONS,9,3,3.0,205.0,115.0
MEDAK,TOOPRAN,TOOPRAN,KALKALL,MANOHARABAD,EV CHARGING STATIONS,9,1,1.0,1.0,54.0
MEDAK,TOOPRAN,TOOPRAN,KALKALL,MUPPUREDDYPALLY,EV CHARGING STATIONS,9,1,1.0,1531.0,54.0
MEDAK,TOOPRAN,TOOPRAN,MASAIPET,MASAIPET,EV CHARGING STATIONS,9,3,3.0,4860.0,227.0
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,MURAHARIPALLY,EV CHARGING STATIONS,9,1,1.0,38.0,54.0
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,THURKAPALLY,EV CHARGING STATIONS,9,2,2.0,12661.0,108.0
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,SHAMEERPET,EV CHARGING STATIONS,9,2,2.0,188.0,62.0
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,THUMUKUNTA,EV CHARGING STATIONS,9,2,2.0,5212.0,94.0
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL TOWN,HV INDUSTRIAL AREA ,EV CHARGING STATIONS,9,1,1.0,29.0,61.0
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL TOWN,HV TOWN,EV CHARGING STATIONS,9,1,1.0,3475.0,54.0
MEDCHAL,MEDCHAL,MEDCHAL,GUNDLAPOCHAMPALLY,HIGH VALUE,EV CHARGING STATIONS,9,1,1.0,9173.0,40.0
MEDCHAL,MEDCHAL,MEDCHAL,GUNDLAPOCHAMPALLY,KANDLAKOYA,EV CHARGING STATIONS,9,1,1.0,59.0,60.0
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,ATTIVELLY HV,EV CHARGING STATIONS,9,2,2.0,5060.0,75.0
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,MAJEEDPUR,EV CHARGING STATIONS,9,1,1.0,3.0,54.0
MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,CT&HV,EV CHARGING STATIONS,9,4,3.0,5766.0,193.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,DHOLARI DHANI & POCHAMMA GADDA,EV CHARGING STATIONS,9,1,1.0,0.0,30.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,QPUR VILLAGE AUTOSTAND,EV CHARGING STATIONS,9,1,,0.0,2.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,QUTHBULLAPUR,EV CHARGING STATIONS,9,1,1.0,7428.0,54.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,JAGADGIRI GUTTA,DEVAMMA BASTHI,EV CHARGING STATIONS,9,1,,0.0,2.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,JAGADGIRI GUTTA,HIGH VALUE,EV CHARGING STATIONS,9,1,1.0,10507.0,54.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,PRAGATHI NAGAR,SRR HIGHT ROOT,EV CHARGING STATIONS,9,1,1.0,0.0,74.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,KOMPALLY,EV CHARGING STATIONS,9,1,1.0,24613.0,53.0
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,MIYAPUR CT,EV CHARGING STATIONS,9,1,1.0,4.0,54.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,KOMPALLY HV,EV CHARGING STATIONS,9,1,1.0,4342.0,22.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,BOWRAMPET,BOWRAMPET HV,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,D.P.PALLY HV(GRP M),EV CHARGING STATIONS,9,1,1.0,5351.0,54.0
MEDCHAL,KUKATPALLY,MIYAPUR,NIZAMPET,NIZAMPET CT,EV CHARGING STATIONS,9,1,1.0,160.0,45.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,BOWRAMPET,HV GM  TO SR X ROAD,EV CHARGING STATIONS,9,2,2.0,3881.0,99.0
MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,SRI SAI NAGAR,EV CHARGING STATIONS,9,1,1.0,752.0,8.0
MEDCHAL,KUKATPALLY,MIYAPUR,VEMANA COLONY,CTMETER,EV CHARGING STATIONS,9,1,1.0,0.0,20.0
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,GAGILAPUR HV(GRP M),EV CHARGING STATIONS,9,2,2.0,1863.0,108.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,PETBASHEERABAD,JEEDIMETLA HV,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
MEDCHAL,KUKATPALLY,MIYAPUR,HYDERNAGAR,B K ENCLAVE,EV CHARGING STATIONS,9,1,1.0,6485.0,34.0
MEDCHAL,KUKATPALLY,MIYAPUR,HYDERNAGAR,HYDERNAGAR,EV CHARGING STATIONS,9,1,1.0,43590.0,91.0
MEDCHAL,KUKATPALLY,MIYAPUR,HYDERNAGAR,HYDERNAGAR CT METERS,EV CHARGING STATIONS,9,1,1.0,1.0,18.0
MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,V. NAGAR,EV CHARGING STATIONS,9,1,1.0,3937.0,31.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,PETBASHEERABAD,PET BASHEERABAD,EV CHARGING STATIONS,9,2,2.0,8842.0,108.0
MEDCHAL,KUKATPALLY,KUKATPALLY,BHAGYA NAGAR,CT METERS,EV CHARGING STATIONS,9,2,2.0,10969.0,108.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,HV GAJULARAMARAM,EV CHARGING STATIONS,9,2,2.0,233.0,108.0
MEDCHAL,KUKATPALLY,KUKATPALLY,BHAGYA NAGAR,HMT COLONY,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),I D A,EV CHARGING STATIONS,9,1,1.0,1277.0,54.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,MAHADEVAPURAM,EV CHARGING STATIONS,9,1,1.0,10395.0,54.0
MEDCHAL,KUKATPALLY,KUKATPALLY,KUKATPALLY, NON CT (KKP),EV CHARGING STATIONS,9,1,,0.0,22.0
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,SHAPURNAGAR,IDA JEEDIMETLA,EV CHARGING STATIONS,9,1,1.0,6708.0,54.0
MEDCHAL,KUKATPALLY,KUKATPALLY,KUKATPALLY,HVCT KKP,EV CHARGING STATIONS,9,1,1.0,6947.0,50.0
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,SHAPURNAGAR,PHASE-4 IDA JEEDIMETLA,EV CHARGING STATIONS,9,1,1.0,5244.0,54.0
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,SHAPURNAGAR,SRI RAM NAGAR COLONY,EV CHARGING STATIONS,9,1,,0.0,54.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,AMR ROAD CENTRAL PARK,EV CHARGING STATIONS,9,1,1.0,5659.0,38.0
NAGARKURNOOL,NAGARKURNOOL,ACHAMPET,ACHAMPET,ACHAMPET CT METERS,EV CHARGING STATIONS,9,3,3.0,447.0,228.0
NAGARKURNOOL,NAGARKURNOOL,ACHAMPET,ACHAMPET,CHANDAPUR,EV CHARGING STATIONS,9,1,1.0,2950.0,60.0
NAGARKURNOOL,NAGARKURNOOL,ACHAMPET,AMARABAD,MANNANOOR,EV CHARGING STATIONS,9,2,2.0,2647.0,122.0
NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,KALWAKURTHY,KALWAKURTHY(HV),EV CHARGING STATIONS,9,2,2.0,0.0,120.0
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,BIJINAPALLY,RAMIREDDY PALLY-BJ,EV CHARGING STATIONS,9,1,1.0,0.0,60.0
NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,KALWAKURTHY,MARCHALA,EV CHARGING STATIONS,9,1,1.0,4781.0,54.0
NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,KOLLAPUR,KOLLAPUR,EV CHARGING STATIONS,9,1,1.0,68.0,60.0
NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,KALWAKURTHY,TANDRA,EV CHARGING STATIONS,9,1,1.0,4585.0,60.0
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,HOUSING BOARD,EV CHARGING STATIONS,9,1,1.0,5554.0,54.0
NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VANGOOR,VELUMALA PALLY,EV CHARGING STATIONS,9,1,1.0,1749.0,54.0
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA TOWN-I,MIRYALAGUDA HV,EV CHARGING STATIONS,9,1,1.0,8.0,54.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,DAMERACHERLA,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
NALGONDA,DEVARAKONDA,NAMPALLY,CHINTHAPALLI,CHINTHAPALLY X ROAD,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
NALGONDA,DEVARAKONDA,NAMPALLY,CHINTHAPALLI,GODIKONDLA,EV CHARGING STATIONS,9,1,1.0,1313.0,54.0
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),GUDUR,EV CHARGING STATIONS,9,2,2.0,1596.0,108.0
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),KISTAPURAM,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,VEMULAPALLY,SETTI PALEM,EV CHARGING STATIONS,9,1,1.0,4713.0,60.0
NALGONDA,DEVARAKONDA,NAMPALLY,CHINTHAPALLI,TEEDED,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),YADAGARPALLY,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,MADUGULAPALLY,KOTTAGUDEM,EV CHARGING STATIONS,9,1,1.0,0.0,43.0
NALGONDA,DEVARAKONDA,DEVARAKONDA,DEVARAKONDA,DEVARAKONDA,EV CHARGING STATIONS,9,1,1.0,4808.0,60.0
NALGONDA,DEVARAKONDA,DEVARAKONDA,KONDA MALLEPALLY,SAGAR ROAD JP,EV CHARGING STATIONS,9,1,1.0,2217.0,30.0
NALGONDA,MIRYALGUDA,HALIA,PEDAVURA,PEDDAVOORA,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
NALGONDA,MIRYALGUDA,HALIA,HALIYA,HALIA ,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,UPPALAPAHAD,EV CHARGING STATIONS,9,1,1.0,12220.0,150.0
NALGONDA,NALGONDA,NAKREKAL,NAKREKAL,NAKREKAL TOWN D,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,KATTANGUR,EV CHARGING STATIONS,9,2,2.0,90.0,108.0
NALGONDA,NALGONDA,NAKREKAL,SHALIGOWRARAM,MADARAM,EV CHARGING STATIONS,9,1,1.0,29.0,54.0
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,PAMANGUNDLA,EV CHARGING STATIONS,9,2,2.0,1251.0,48.0
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,CHEEKATIGUDEM,EV CHARGING STATIONS,9,1,1.0,329.0,54.0
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,INUPAMULA,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,THIPPARTHY,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
NALGONDA,NALGONDA,NALGONDA,NALGONDA - TOWN II,NALGONDA-GANDHINAGAR,EV CHARGING STATIONS,9,1,1.0,10.0,54.0
NALGONDA,NALGONDA,NALGONDA,NALGONDA TOWN III,GANDHAMVARIGUDA,EV CHARGING STATIONS,9,1,1.0,0.0,25.0
NALGONDA,NALGONDA,NALGONDA,NALGONDA TOWN III,NALGONDA-DVK ROAD,EV CHARGING STATIONS,9,1,1.0,2557.0,30.0
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,GOPALAIPALLY,EV CHARGING STATIONS,9,1,1.0,16591.0,54.0
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,GOPLAIPALLY,EV CHARGING STATIONS,9,2,2.0,4919.0,108.0
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,CHITYALA(HQ)- A,EV CHARGING STATIONS,9,2,2.0,0.0,108.0
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,NARKETPALLY TOWN1,EV CHARGING STATIONS,9,1,1.0,23.0,54.0
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,NARKETPALLY TOWN2,EV CHARGING STATIONS,9,1,1.0,0.0,18.0
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,GUNDRAMPALLY,EV CHARGING STATIONS,9,3,3.0,1447.0,104.0
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,PEDDAKAPARTHY,EV CHARGING STATIONS,9,3,3.0,6470.0,192.0
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,VATTIMARTHY,EV CHARGING STATIONS,9,1,1.0,3063.0,60.0
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,VELIMINEDU,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,A.D.PALLY,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,J.R.GUDA,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
RAJENDRA NAGAR,SHADNAGAR,KOTHUR,KOTHUR,THIMMAPUR-KT,EV CHARGING STATIONS,9,1,1.0,33.0,54.0
RAJENDRA NAGAR,SHADNAGAR,KOTHUR,NANDIGAMA,NANDIGAMA-KT,EV CHARGING STATIONS,9,2,2.0,0.0,108.0
RAJENDRA NAGAR,SHADNAGAR,SHADNAGAR,SHADNAGAR RURAL,CT METERS SDNR RURAL,EV CHARGING STATIONS,9,4,4.0,8066.0,170.0
RAJENDRA NAGAR,SHADNAGAR,SHADNAGAR,SHADNAGAR RURAL,RAIKAL,EV CHARGING STATIONS,9,1,1.0,550.0,60.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,IMAMGUDA,EV CHARGING STATIONS,9,1,1.0,809.0,15.0
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,RAJENDERNAGAR,UPPER PALLY VILLAGE,EV CHARGING STATIONS,9,1,1.0,0.0,5.0
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,SHIVARAM PALLY,HV PREMAVATHIPET,EV CHARGING STATIONS,9,1,1.0,6305.0,54.0
RAJENDRA NAGAR,KANDUKUR,AMANGAL,KADTHAL,KADTHAL,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,GAGANPAHAD,EV CHARGING STATIONS,9,3,3.0,2408.0,130.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,MD PALLY,E.BANDLAGUDA,EV CHARGING STATIONS,9,1,1.0,2700.0,49.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,MD PALLY,MAILRADEVPALLY,EV CHARGING STATIONS,9,2,2.0,385.0,94.0
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,SHIVARAM PALLY,HV SHIVARAMPALLY,EV CHARGING STATIONS,9,1,1.0,8028.0,54.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,SATAMRAI,EV CHARGING STATIONS,9,1,1.0,2.0,54.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,BALAPUR,ERRAKUNTA,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,MD PALLY,URRAM GADDA,EV CHARGING STATIONS,9,1,1.0,2753.0,5.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,SHASTRIPURAM,HV BABULREDDYNAGAR,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAMSHABAD,R B NAGAR&MADHURANGER HV,EV CHARGING STATIONS,9,3,3.0,15309.0,162.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,SHASTRIPURAM,SHASTRIPURAM,EV CHARGING STATIONS,9,1,1.0,0.0,5.0
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,HIMAYAT SAGAR,CT METERS HIMAYATHSAGAR,EV CHARGING STATIONS,9,1,,0.0,54.0
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAMSHABAD,SHAMSHABAD,EV CHARGING STATIONS,9,1,1.0,2529.0,49.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,BALAPUR,SHAHEEN NAGAR II,EV CHARGING STATIONS,9,1,1.0,0.0,15.0
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,PALMAKOLE,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
RAJENDRA NAGAR,KANDUKUR,AMANGAL,AMANGAL,AMANGAL(HV),EV CHARGING STATIONS,9,3,3.0,2373.0,167.0
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,SHAPOOR,EV CHARGING STATIONS,9,1,1.0,7880.0,54.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,SRINAGAR,EV CHARGING STATIONS,9,3,3.0,1730.0,138.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,KANDUKUR,CT SERVICES,EV CHARGING STATIONS,9,2,2.0,4022.0,108.0
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,KISMATPUR,BUNDLAGUDA VILLAGE,EV CHARGING STATIONS,9,1,1.0,1694.0,10.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,KANDUKUR,HV-2,EV CHARGING STATIONS,9,1,1.0,135.0,15.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,THUMMALOOR,EV CHARGING STATIONS,9,2,2.0,3383.0,69.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,PAHADISHARIFF,MAMIDIPALLY,EV CHARGING STATIONS,9,2,2.0,0.0,104.0
SANGAREDDY,SANGAREDDY,SANGAREDDY,SANGAREDDY TOWN-II,SHANTHI NAGAR,EV CHARGING STATIONS,9,1,1.0,92.0,54.0
SANGAREDDY,SANGAREDDY,ISNAPUR,ISNAPUR,AKHIL FORM (CHITKUL),EV CHARGING STATIONS,9,1,1.0,186.0,7.0
SANGAREDDY,SANGAREDDY,ISNAPUR,ISNAPUR,CHITKUL VILLAGE(CHITKUL),EV CHARGING STATIONS,9,1,1.0,179.0,3.0
SANGAREDDY,SANGAREDDY,ISNAPUR,ISNAPUR,ISNP HV-2,EV CHARGING STATIONS,9,6,5.0,14658.0,263.0
SANGAREDDY,ZAHEERABAD,ZAHEERABAD TOWN,KOHEER,DIGWAL,EV CHARGING STATIONS,9,2,2.0,926.0,84.0
SANGAREDDY,SANGAREDDY,ISNAPUR,KOLLUR,KYASARAM,EV CHARGING STATIONS,9,1,1.0,452.0,8.0
SANGAREDDY,SANGAREDDY,ISNAPUR,KOLLUR,NANDIGAMA,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
SANGAREDDY,ZAHEERABAD,ZAHEERABAD TOWN,KOHEER,KOHEER,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
SANGAREDDY,SANGAREDDY,SANGAREDDY,KANDI,KANDI,EV CHARGING STATIONS,9,1,1.0,1634.0,30.0
SANGAREDDY,SANGAREDDY,SANGAREDDY,KANDI,NEW KANDI,EV CHARGING STATIONS,9,1,1.0,15.0,54.0
SANGAREDDY,SANGAREDDY,SANGAREDDY,KANDI,OLD KANDI,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
SANGAREDDY,ZAHEERABAD,ZAHEERABAD TOWN,MANNAPUR,C T METERS,EV CHARGING STATIONS,9,2,2.0,6428.0,85.04
SANGAREDDY,SANGAREDDY,SANGAREDDY,SANGAREDDY TOWN-I,FASALWADI,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
SANGAREDDY,SANGAREDDY,SANGAREDDY,SANGAREDDY TOWN-I,HV-I,EV CHARGING STATIONS,9,1,1.0,79.0,30.0
SANGAREDDY,ZAHEERABAD,ZAHEERABAD TOWN,ZAHEERABAD RURAL,CT METERS,EV CHARGING STATIONS,9,2,2.0,4314.0,108.0
SANGAREDDY,SANGAREDDY,SADASIVPET,SADASIVPET RURAL,MADDIKUNTA,EV CHARGING STATIONS,9,1,1.0,3169.0,61.0
SANGAREDDY,PATANCHERU,PATANCHERU,PATANCHERU RURAL,AE SERVICES RURAL M SRISHAILAM,EV CHARGING STATIONS,9,1,,0.0,54.0
SANGAREDDY,SANGAREDDY,SADASIVPET,SADASIVPET RURAL,SURARAM,EV CHARGING STATIONS,9,1,1.0,920.0,30.0
SANGAREDDY,JOGIPET,JOGIPET,HATHNOORA,PALPANOOR,EV CHARGING STATIONS,9,1,1.0,0.0,54.0
SANGAREDDY,SANGAREDDY,SADASIVPET,KONDAPUR,KDPR HV 3,EV CHARGING STATIONS,9,2,2.0,1117.0,60.0
SANGAREDDY,SANGAREDDY,SADASIVPET,MUNIPALLY,BUDHERA,EV CHARGING STATIONS,9,2,2.0,3788.0,108.0
SANGAREDDY,PATANCHERU,PATANCHERU,PATANCHERU RURAL,SULTANPOOR,EV CHARGING STATIONS,9,1,,0.0,54.0
SANGAREDDY,SANGAREDDY,SADASIVPET,MUNIPALLY,KAMKOLE,EV CHARGING STATIONS,9,1,1.0,485.0,51.0
SANGAREDDY,PATANCHERU,PATANCHERU,PATANCHERU TOWN,PTC DIVISON,EV CHARGING STATIONS,9,1,1.0,4231.0,74.0
SANGAREDDY,PATANCHERU,PATANCHERU,PATANCHERU TOWN,SRI NAGAR COLONY,EV CHARGING STATIONS,9,1,1.0,659.0,8.0
SANGAREDDY,JOGIPET,JOGIPET,ANDOLE,ANDOLE,EV CHARGING STATIONS,9,1,1.0,995.0,30.0
SANGAREDDY,PATANCHERU,GUMMADIDALA,GADDAPOTHARAM,BONTHAPALLY (HV),EV CHARGING STATIONS,9,1,1.0,7494.0,54.0
SANGAREDDY,PATANCHERU,PATANCHERU,PATANCHERU TOWN,TOWN HV-2 SLI,EV CHARGING STATIONS,9,1,1.0,86.0,54.0
SANGAREDDY,PATANCHERU,PATANCHERU,PATANCHERU TOWN,TOWN HV-3 LI ,EV CHARGING STATIONS,9,1,1.0,2664.0,54.0
SANGAREDDY,PATANCHERU,PATANCHERU,AMEENPUR,CT METERS,EV CHARGING STATIONS,9,1,1.0,506.0,54.0
SANGAREDDY,PATANCHERU,RC PURAM,BEERAMGUDA,ASHOK NAGAR-2(BEERAMGUDA),EV CHARGING STATIONS,9,1,1.0,9233.0,54.0
SANGAREDDY,SANGAREDDY,SADASIVPET,SADASIVPET,PEDDAPUR,EV CHARGING STATIONS,9,1,1.0,0.0,31.0
SANGAREDDY,SANGAREDDY,SADASIVPET,SADASIVPET,SADASIVAPET TOWN,EV CHARGING STATIONS,9,1,1.0,76.0,54.0
SANGAREDDY,PATANCHERU,RC PURAM,M.I.G.,MIG HV,EV CHARGING STATIONS,9,2,2.0,15425.0,108.0
SANGAREDDY,JOGIPET,NARAYANKHED,NARAYANKHED,NARAYANKHED TOWN 2,EV CHARGING STATIONS,9,1,1.0,879.0,30.0
SAROORNAGAR,SAROORNAGAR,L B NAGAR,L.B.NAGAR,MANIPURI & MASS COLONY,EV CHARGING STATIONS,9,1,1.0,459.0,13.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,CHANDRAPURI COLONY,EV CHARGING STATIONS,9,1,1.0,15821.0,65.0
SAROORNAGAR,SAROORNAGAR,L B NAGAR,BANDLAGUDA,ADARSHNAGAR COLONY,EV CHARGING STATIONS,9,1,1.0,11459.0,54.0
SAROORNAGAR,SAROORNAGAR,L B NAGAR,BANDLAGUDA,ARUNODAYA COLONY-II,EV CHARGING STATIONS,9,1,1.0,3019.0,54.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,MALLIKARJUNA NAGAR,EV CHARGING STATIONS,9,1,1.0,6586.0,53.0
