circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
MEDAK,TOOPRAN,TOOPRAN,TOOPRAN,TOOPRAN,EV CHARGING STATIONS,9,3,3.0,142,115.0
MEDAK,TOOPRAN,RAMAYAMPET,RAMAYAMPET,KOMATPALLY,EV CHARGING STATIONS,9,1,1.0,1386,54.0
MEDAK,TOOPRAN,RAMAYAMPET,NARSINGHI,VALLORE,EV CHARGING STATIONS,9,1,1.0,505,54.0
MEDAK,TOOPRAN,TOOPRAN,KALKALL,MANOHARABAD,EV CHARGING STATIONS,9,1,1.0,9,54.0
MEDAK,TOOPRAN,TOOPRAN,KALKALL,MUPPUREDDYPALLY,EV CHARGING STATIONS,9,1,1.0,1664,54.0
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,THUMUKUNTA,EV CHARGING STATIONS,9,2,2.0,9883,84.0
MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,SRI SAI NAGAR,EV CHARGING STATIONS,9,1,1.0,466,8.0
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL TOWN,HV INDUSTRIAL AREA ,EV CHARGING STATIONS,9,1,1.0,7553,54.0
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL TOWN,HV TOWN,EV CHARGING STATIONS,9,1,1.0,2135,54.0
MEDCHAL,KUKATPALLY,MIYAPUR,HYDERNAGAR,B K ENCLAVE,EV CHARGING STATIONS,9,1,1.0,6270,34.0
MEDCHAL,KUKATPALLY,MIYAPUR,HYDERNAGAR,HYDERNAGAR,EV CHARGING STATIONS,9,1,1.0,40621,91.0
MEDCHAL,KUKATPALLY,MIYAPUR,HYDERNAGAR,HYDERNAGAR CT METERS,EV CHARGING STATIONS,9,2,1.0,0,68.0
MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,MIYAPUR CT,EV CHARGING STATIONS,9,1,1.0,0,54.0
MEDCHAL,MEDCHAL,MEDCHAL,GUNDLAPOCHAMPALLY,HIGH VALUE,EV CHARGING STATIONS,9,1,1.0,6036,40.0
MEDCHAL,MEDCHAL,MEDCHAL,GUNDLAPOCHAMPALLY,KANDLAKOYA,EV CHARGING STATIONS,9,1,1.0,0,54.0
MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,V. NAGAR,EV CHARGING STATIONS,9,1,1.0,6121,31.0
MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,ATTIVELLY HV,EV CHARGING STATIONS,9,2,2.0,1513,75.0
MEDCHAL,KUKATPALLY,MIYAPUR,NIZAMPET,NIZAMPET CT,EV CHARGING STATIONS,9,1,1.0,1536,45.0
MEDCHAL,KUKATPALLY,KUKATPALLY,BHAGYA NAGAR,CT METERS,EV CHARGING STATIONS,9,2,2.0,11467,108.0
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,MAJEEDPUR,EV CHARGING STATIONS,9,1,1.0,0,54.0
MEDCHAL,KUKATPALLY,MIYAPUR,VEMANA COLONY,CTMETER,EV CHARGING STATIONS,9,1,1.0,0,20.0
MEDCHAL,KUKATPALLY,KUKATPALLY,BHAGYA NAGAR,HMT COLONY,EV CHARGING STATIONS,9,1,1.0,0,54.0
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,MURAHARIPALLY,EV CHARGING STATIONS,9,1,1.0,8183,54.0
MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,THURKAPALLY,EV CHARGING STATIONS,9,2,2.0,9598,108.0
MEDCHAL,KUKATPALLY,KUKATPALLY,KUKATPALLY, NON CT (KKP),EV CHARGING STATIONS,9,1,1.0,6152,22.0
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,CELEBRITY,EV CHARGING STATIONS,9,1,1.0,253,8.0
MEDCHAL,KUKATPALLY,KUKATPALLY,KUKATPALLY,HVCT KKP,EV CHARGING STATIONS,9,1,1.0,5790,50.0
MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,CT&HV,EV CHARGING STATIONS,9,3,3.0,14561,130.0
MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,SHAMEERPET,EV CHARGING STATIONS,9,1,1.0,4711,54.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,AMR ROAD CENTRAL PARK,EV CHARGING STATIONS,9,1,1.0,3723,38.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,DHOLARI DHANI & POCHAMMA GADDA,EV CHARGING STATIONS,9,1,1.0,0,30.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,PETBASHEERABAD,JEEDIMETLA HV,EV CHARGING STATIONS,9,1,1.0,0,54.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,BOWRAMPET,BOWRAMPET HV,EV CHARGING STATIONS,9,1,,0,54.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,BOWRAMPET,HV GM  TO SR X ROAD,EV CHARGING STATIONS,9,2,2.0,2068,99.0
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,SHAPURNAGAR,IDA JEEDIMETLA,EV CHARGING STATIONS,9,1,1.0,4013,54.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,PETBASHEERABAD,PET BASHEERABAD,EV CHARGING STATIONS,9,2,2.0,6303,108.0
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,SHAPURNAGAR,PHASE-4 IDA JEEDIMETLA,EV CHARGING STATIONS,9,1,1.0,3940,54.0
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,D.P.PALLY HV(GRP M),EV CHARGING STATIONS,9,1,1.0,4821,54.0
MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,GAGILAPUR HV(GRP M),EV CHARGING STATIONS,9,2,2.0,3295,108.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,HV GAJULARAMARAM,EV CHARGING STATIONS,9,2,2.0,3702,108.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,JEEDIMETLA(IDA),I D A,EV CHARGING STATIONS,9,1,1.0,439,54.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,MAHADEVAPURAM,EV CHARGING STATIONS,9,1,1.0,7454,54.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,QPUR VILLAGE AUTOSTAND,EV CHARGING STATIONS,9,1,,0,2.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,QUTHBULLAPUR,EV CHARGING STATIONS,9,1,1.0,5598,54.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,JAGADGIRI GUTTA,DEVAMMA BASTHI,EV CHARGING STATIONS,9,1,,0,2.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,KOMPALLY,EV CHARGING STATIONS,9,1,,0,53.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,JAGADGIRI GUTTA,HIGH VALUE,EV CHARGING STATIONS,9,1,1.0,6195,54.0
MEDCHAL,JEEDIMETLA,JEEDIMETLA,PRAGATHI NAGAR,SRR HIGHT ROOT,EV CHARGING STATIONS,9,1,1.0,5529,74.0
MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,KOMPALLY HV,EV CHARGING STATIONS,9,1,1.0,3569,22.0
NAGARKURNOOL,NAGARKURNOOL,ACHAMPET,ACHAMPET,ACHAMPET CT METERS,EV CHARGING STATIONS,9,3,2.0,2883,228.0
NAGARKURNOOL,NAGARKURNOOL,ACHAMPET,ACHAMPET,CHANDAPUR,EV CHARGING STATIONS,9,1,1.0,686,60.0
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,NGKLT-07.EDDAMMA GUDI,EV CHARGING STATIONS,9,1,1.0,3971,54.0
NAGARKURNOOL,NAGARKURNOOL,ACHAMPET,AMARABAD,MANNANOOR,EV CHARGING STATIONS,9,2,2.0,2824,122.0
NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,BIJINAPALLY,RAMIREDDY PALLY-BJ,EV CHARGING STATIONS,9,1,1.0,0,60.0
NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,KOLLAPUR,KOLLAPUR,EV CHARGING STATIONS,9,1,1.0,0,60.0
NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VANGOOR,VELUMALA PALLY,EV CHARGING STATIONS,9,1,1.0,987,54.0
NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,KALWAKURTHY,KALWAKURTHY(HV),EV CHARGING STATIONS,9,2,2.0,0,120.0
NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,KALWAKURTHY,MARCHALA,EV CHARGING STATIONS,9,1,1.0,1143,54.0
NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,KALWAKURTHY,TANDRA,EV CHARGING STATIONS,9,1,1.0,3014,60.0
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),KISTAPURAM,EV CHARGING STATIONS,9,1,1.0,0,54.0
NALGONDA,DEVARAKONDA,NAMPALLY,CHINTHAPALLI,CHINTHAPALLY X ROAD,EV CHARGING STATIONS,9,1,1.0,0,54.0
NALGONDA,DEVARAKONDA,NAMPALLY,CHINTHAPALLI,GODIKONDLA,EV CHARGING STATIONS,9,1,1.0,1048,54.0
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),GUDUR,EV CHARGING STATIONS,9,2,2.0,2016,108.0
NALGONDA,DEVARAKONDA,NAMPALLY,CHINTHAPALLI,TEEDED,EV CHARGING STATIONS,9,1,1.0,0,54.0
NALGONDA,DEVARAKONDA,DEVARAKONDA,DEVARAKONDA,DEVARAKONDA,EV CHARGING STATIONS,9,1,1.0,2713,54.0
NALGONDA,DEVARAKONDA,DEVARAKONDA,KONDA MALLEPALLY,SAGAR ROAD JP,EV CHARGING STATIONS,9,1,1.0,2064,30.0
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA TOWN-I,MIRYALAGUDA HV,EV CHARGING STATIONS,9,1,1.0,0,54.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,DAMERACHERLA,EV CHARGING STATIONS,9,1,1.0,0,54.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,VEMULAPALLY,SETTI PALEM,EV CHARGING STATIONS,9,1,1.0,2563,60.0
NALGONDA,MIRYALGUDA,HALIA,HALIYA,HALIA ,EV CHARGING STATIONS,9,1,1.0,0,54.0
NALGONDA,MIRYALGUDA,VEMULAPALLY,MADUGULAPALLY,KOTTAGUDEM,EV CHARGING STATIONS,9,1,1.0,0,43.0
NALGONDA,MIRYALGUDA,HALIA,PEDAVURA,PEDDAVOORA,EV CHARGING STATIONS,9,1,1.0,0,54.0
NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),YADAGARPALLY,EV CHARGING STATIONS,9,1,1.0,0,54.0
NALGONDA,NALGONDA,NALGONDA,NALGONDA - TOWN II,NALGONDA-GANDHINAGAR,EV CHARGING STATIONS,9,1,1.0,0,54.0
NALGONDA,NALGONDA,NALGONDA,NALGONDA TOWN III,GANDHAMVARIGUDA,EV CHARGING STATIONS,9,1,1.0,39,25.0
NALGONDA,NALGONDA,NALGONDA,NALGONDA TOWN III,NALGONDA-DVK ROAD,EV CHARGING STATIONS,9,1,1.0,2198,30.0
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,GOPALAIPALLY,EV CHARGING STATIONS,9,1,1.0,13208,54.0
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,GOPLAIPALLY,EV CHARGING STATIONS,9,2,2.0,2930,108.0
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,CHITYALA(HQ)- A,EV CHARGING STATIONS,9,2,2.0,0,108.0
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,NARKETPALLY TOWN1,EV CHARGING STATIONS,9,1,1.0,0,54.0
NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,NARKETPALLY TOWN2,EV CHARGING STATIONS,9,1,1.0,0,18.0
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,GUNDRAMPALLY,EV CHARGING STATIONS,9,3,3.0,1395,104.0
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,PEDDAKAPARTHY,EV CHARGING STATIONS,9,3,3.0,6343,192.0
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,A.D.PALLY,EV CHARGING STATIONS,9,1,1.0,0,54.0
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,VATTIMARTHY,EV CHARGING STATIONS,9,1,1.0,2275,60.0
NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,VELIMINEDU,EV CHARGING STATIONS,9,1,1.0,0,54.0
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,J.R.GUDA,EV CHARGING STATIONS,9,1,1.0,0,54.0
NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,THIPPARTHY,EV CHARGING STATIONS,9,1,1.0,0,54.0
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,PAMANGUNDLA,EV CHARGING STATIONS,9,2,2.0,1033,48.0
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,CHEEKATIGUDEM,EV CHARGING STATIONS,9,1,1.0,0,54.0
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,INUPAMULA,EV CHARGING STATIONS,9,1,1.0,0,54.0
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,UPPALAPAHAD,EV CHARGING STATIONS,9,1,1.0,2965,150.0
NALGONDA,NALGONDA,NAKREKAL,NAKREKAL,NAKREKAL TOWN D,EV CHARGING STATIONS,9,1,1.0,0,54.0
NALGONDA,NALGONDA,NAKREKAL,SHALIGOWRARAM,MADARAM,EV CHARGING STATIONS,9,1,1.0,1,54.0
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,KATTANGUR,EV CHARGING STATIONS,9,2,2.0,0,108.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,SHASTRIPURAM,SHASTRIPURAM,EV CHARGING STATIONS,9,1,1.0,0,5.0
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAMSHABAD,R B NAGAR&MADHURANGER HV,EV CHARGING STATIONS,9,3,3.0,5085,162.0
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,KISMATPUR,BUNDLAGUDA VILLAGE,EV CHARGING STATIONS,9,1,1.0,939,10.0
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAMSHABAD,SHAMSHABAD,EV CHARGING STATIONS,9,1,1.0,2615,49.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,GAGANPAHAD,EV CHARGING STATIONS,9,3,3.0,9760,130.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,SATAMRAI,EV CHARGING STATIONS,9,1,1.0,0,54.0
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,PALMAKOLE,EV CHARGING STATIONS,9,1,1.0,0,54.0
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,RAJENDERNAGAR,UPPER PALLY VILLAGE,EV CHARGING STATIONS,9,1,1.0,0,5.0
RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,SHAPOOR,EV CHARGING STATIONS,9,1,1.0,7035,54.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,MD PALLY,E.BANDLAGUDA,EV CHARGING STATIONS,9,1,1.0,1312,49.0
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,SHIVARAM PALLY,HV PREMAVATHIPET,EV CHARGING STATIONS,9,1,1.0,2428,54.0
RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,SHIVARAM PALLY,HV SHIVARAMPALLY,EV CHARGING STATIONS,9,1,1.0,4620,54.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,MD PALLY,MAILRADEVPALLY,EV CHARGING STATIONS,9,2,2.0,0,94.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,MD PALLY,URRAM GADDA,EV CHARGING STATIONS,9,1,1.0,2014,5.0
RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,SHASTRIPURAM,HV BABULREDDYNAGAR,EV CHARGING STATIONS,9,1,1.0,113,54.0
RAJENDRA NAGAR,SHADNAGAR,KOTHUR,KOTHUR,THIMMAPUR-KT,EV CHARGING STATIONS,9,1,1.0,0,54.0
RAJENDRA NAGAR,SHADNAGAR,KOTHUR,NANDIGAMA,NANDIGAMA-KT,EV CHARGING STATIONS,9,2,2.0,8,108.0
RAJENDRA NAGAR,SHADNAGAR,SHADNAGAR,SHADNAGAR RURAL,CT METERS SDNR RURAL,EV CHARGING STATIONS,9,4,4.0,4361,170.0
RAJENDRA NAGAR,SHADNAGAR,SHADNAGAR,SHADNAGAR RURAL,RAIKAL,EV CHARGING STATIONS,9,1,1.0,480,60.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,BALAPUR,ERRAKUNTA,EV CHARGING STATIONS,9,1,1.0,0,54.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,IMAMGUDA,EV CHARGING STATIONS,9,1,1.0,752,15.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,BALAPUR,SHAHEEN NAGAR II,EV CHARGING STATIONS,9,1,1.0,17,15.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,KANDUKUR,CT SERVICES,EV CHARGING STATIONS,9,2,2.0,2144,108.0
RAJENDRA NAGAR,KANDUKUR,AMANGAL,AMANGAL,AMANGAL(HV),EV CHARGING STATIONS,9,2,2.0,2692,113.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,KANDUKUR,HV-2,EV CHARGING STATIONS,9,1,1.0,85,15.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,SRINAGAR,EV CHARGING STATIONS,9,3,3.0,3377,138.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,THUMMALOOR,EV CHARGING STATIONS,9,2,2.0,4706,69.0
RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,PAHADISHARIFF,MAMIDIPALLY,EV CHARGING STATIONS,9,2,2.0,9146,104.0
RAJENDRA NAGAR,KANDUKUR,AMANGAL,KADTHAL,KADTHAL,EV CHARGING STATIONS,9,1,1.0,0,54.0
SANGAREDDY,JOGIPET,JOGIPET,HATHNOORA,PALPANOOR,EV CHARGING STATIONS,9,1,1.0,0,54.0
SANGAREDDY,JOGIPET,JOGIPET,ANDOLE,ANDOLE,EV CHARGING STATIONS,9,1,1.0,903,30.0
SANGAREDDY,JOGIPET,NARAYANKHED,NARAYANKHED,NARAYANKHED TOWN 2,EV CHARGING STATIONS,9,1,1.0,946,30.0
SANGAREDDY,SANGAREDDY,ISNAPUR,ISNAPUR,AKHIL FORM (CHITKUL),EV CHARGING STATIONS,9,1,1.0,92,7.0
SANGAREDDY,SANGAREDDY,ISNAPUR,ISNAPUR,CHITKUL VILLAGE(CHITKUL),EV CHARGING STATIONS,9,1,1.0,161,3.0
SANGAREDDY,SANGAREDDY,SADASIVPET,KONDAPUR,KDPR HV 3,EV CHARGING STATIONS,9,2,2.0,745,60.0
SANGAREDDY,SANGAREDDY,SADASIVPET,SADASIVPET RURAL,SURARAM,EV CHARGING STATIONS,9,1,1.0,379,30.0
SANGAREDDY,SANGAREDDY,ISNAPUR,ISNAPUR,ISNP HV-2,EV CHARGING STATIONS,9,6,5.0,10280,263.0
SANGAREDDY,SANGAREDDY,SANGAREDDY,SANGAREDDY TOWN-I,FASALWADI,EV CHARGING STATIONS,9,1,1.0,0,54.0
SANGAREDDY,SANGAREDDY,SADASIVPET,MUNIPALLY,BUDHERA,EV CHARGING STATIONS,9,2,2.0,2078,108.0
SANGAREDDY,SANGAREDDY,SANGAREDDY,SANGAREDDY TOWN-I,HV-I,EV CHARGING STATIONS,9,1,1.0,519,30.0
SANGAREDDY,SANGAREDDY,SADASIVPET,MUNIPALLY,KAMKOLE,EV CHARGING STATIONS,9,1,1.0,1067,51.0
SANGAREDDY,SANGAREDDY,ISNAPUR,KOLLUR,KYASARAM,EV CHARGING STATIONS,9,1,1.0,650,8.0
SANGAREDDY,SANGAREDDY,ISNAPUR,KOLLUR,NANDIGAMA,EV CHARGING STATIONS,9,1,1.0,0,54.0
SANGAREDDY,SANGAREDDY,SANGAREDDY,SANGAREDDY TOWN-II,SHANTHI NAGAR,EV CHARGING STATIONS,9,1,1.0,0,54.0
SANGAREDDY,SANGAREDDY,SANGAREDDY,KANDI,KANDI,EV CHARGING STATIONS,9,1,1.0,782,30.0
SANGAREDDY,SANGAREDDY,SANGAREDDY,KANDI,NEW KANDI,EV CHARGING STATIONS,9,1,1.0,0,54.0
SANGAREDDY,SANGAREDDY,SANGAREDDY,KANDI,OLD KANDI,EV CHARGING STATIONS,9,1,1.0,75,54.0
SANGAREDDY,SANGAREDDY,SADASIVPET,SADASIVPET,PEDDAPUR,EV CHARGING STATIONS,9,1,1.0,0,31.0
SANGAREDDY,SANGAREDDY,SADASIVPET,SADASIVPET,SADASIVAPET TOWN,EV CHARGING STATIONS,9,1,1.0,78,54.0
SANGAREDDY,SANGAREDDY,SADASIVPET,SADASIVPET RURAL,MADDIKUNTA,EV CHARGING STATIONS,9,1,1.0,2893,61.0
SANGAREDDY,PATANCHERU,RC PURAM,BEERAMGUDA,ASHOK NAGAR-2(BEERAMGUDA),EV CHARGING STATIONS,9,1,1.0,3493,54.0
SANGAREDDY,ZAHEERABAD,ZAHEERABAD TOWN,ZAHEERABAD RURAL,CT METERS,EV CHARGING STATIONS,9,2,2.0,2092,108.0
SANGAREDDY,ZAHEERABAD,ZAHEERABAD TOWN,KOHEER,DIGWAL,EV CHARGING STATIONS,9,2,2.0,1028,84.0
SANGAREDDY,ZAHEERABAD,ZAHEERABAD TOWN,KOHEER,KOHEER,EV CHARGING STATIONS,9,1,1.0,0,54.0
SANGAREDDY,ZAHEERABAD,ZAHEERABAD TOWN,MANNAPUR,C T METERS,EV CHARGING STATIONS,9,2,2.0,3713,79.0
SANGAREDDY,PATANCHERU,PATANCHERU,AMEENPUR,CT METERS,EV CHARGING STATIONS,9,1,1.0,0,54.0
SANGAREDDY,PATANCHERU,PATANCHERU,PATANCHERU TOWN,PTC DIVISON,EV CHARGING STATIONS,9,1,1.0,2098,74.0
SANGAREDDY,PATANCHERU,PATANCHERU,PATANCHERU TOWN,SRI NAGAR COLONY,EV CHARGING STATIONS,9,1,1.0,465,8.0
SANGAREDDY,PATANCHERU,RC PURAM,M.I.G.,MIG HV,EV CHARGING STATIONS,9,2,1.0,8206,108.0
SANGAREDDY,PATANCHERU,PATANCHERU,PATANCHERU TOWN,TOWN HV-2 SLI,EV CHARGING STATIONS,9,1,1.0,0,54.0
SANGAREDDY,PATANCHERU,PATANCHERU,PATANCHERU TOWN,TOWN HV-3 LI ,EV CHARGING STATIONS,9,1,1.0,1463,54.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,PEDDA AMBERPET,BALJAGUDA ROAD JANACHATANIAH,EV CHARGING STATIONS,9,1,1.0,1223,22.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,CHANDRAPURI COLONY,EV CHARGING STATIONS,9,1,1.0,5125,65.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,MALLIKARJUNA NAGAR,EV CHARGING STATIONS,9,1,1.0,2888,53.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,PEDDA AMBERPET,PEDDA AMBERPET HIGHWAY,EV CHARGING STATIONS,9,1,1.0,4747,54.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,PATRIKEYA NAGAR,EV CHARGING STATIONS,9,1,1.0,5782,54.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,SARSWATHI NAGAR COLONY,EV CHARGING STATIONS,9,1,1.0,2,54.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,SRINIVASA NAGAR,EV CHARGING STATIONS,9,1,1.0,2915,21.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,SURYODAYANAGAR COL,EV CHARGING STATIONS,9,1,1.0,18790,53.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,PEDDA AMBERPET,SAI COLONY RD 1 2 3 4 5 & 6,EV CHARGING STATIONS,9,1,1.0,0,54.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,HAYATH NAGAR,R K PURAM,EV CHARGING STATIONS,9,1,1.0,0,30.0
SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,VANASTHALIPURAM,"SECTOR-5,NGOS COLONY",EV CHARGING STATIONS,9,1,1.0,885,54.0
SAROORNAGAR,CHAMPAPET,CHAMPAPET,BADANGPET,CT METERS,EV CHARGING STATIONS,9,5,5.0,11658,270.0
SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,BAIRAMALGUDA,SAGAR ENCLAVE,EV CHARGING STATIONS,9,1,1.0,5389,53.0
SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,VANASTHALIPURAM,VIJAYAPURI COLONY PHASE - I,EV CHARGING STATIONS,9,1,1.0,828,54.0
SAROORNAGAR,SAROORNAGAR,L B NAGAR,BANDLAGUDA,ADARSHNAGAR COLONY,EV CHARGING STATIONS,9,1,1.0,6093,54.0
SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,BAIRAMALGUDA,VIVEKANANDA NAGAR,EV CHARGING STATIONS,9,1,1.0,94,54.0
SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,BAIRAMALGUDA,YASHODA NAGAR,EV CHARGING STATIONS,9,1,1.0,5293,54.0
SAROORNAGAR,CHAMPAPET,CHAMPAPET,MEERPET,MEERPET JILLELGUDA CT METERS,EV CHARGING STATIONS,9,2,2.0,10954,108.0
SAROORNAGAR,CHAMPAPET,CHAMPAPET,CHAMPAPET,HV CPT SOUTH,EV CHARGING STATIONS,9,1,1.0,121,22.0
SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,BN REDDY NAGAR,PHASE5,EV CHARGING STATIONS,9,1,1.0,0,54.0
SAROORNAGAR,CHAMPAPET,CHAMPAPET,CHAMPAPET,S N REDDY NAGAR,EV CHARGING STATIONS,9,1,1.0,0,30.0
SAROORNAGAR,CHAMPAPET,CHAMPAPET,LENIN NAGAR,BADANGPET,EV CHARGING STATIONS,9,1,1.0,253,54.0
SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,VANASTHALIPURAM,GOUTHAMI NAGAR,EV CHARGING STATIONS,9,1,1.0,12802,79.0
SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,VANASTHALIPURAM,NGO S COLONY,EV CHARGING STATIONS,9,2,2.0,10014,108.0
SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,VANASTHALIPURAM,NGOS COLONY SECTOR III,EV CHARGING STATIONS,9,1,1.0,0,54.0
SAROORNAGAR,CHAMPAPET,VANASTHALIPURAM,VANASTHALIPURAM,R.S.S.GROUNDS,EV CHARGING STATIONS,9,1,1.0,10221,54.0
