Circle,Division,SubDivision,Section,Area,CatCode,CatDesc,TotServices,BilledServices,Units,Load
MULUGU,MULUGU,MULUGU,MALLAMPALLY,MALLAMPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,103,120.0
NIRMAL,BHAINSA,BHAINSA,BHAINSA - TOWN,NIRMAL ROAD AREA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,110,50.0
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,BARDHIPOOR,BARDIPUR,9,ELECTRIC VEHICLE CHARGING STATIONS,3,3,2889,159.0
PEDDAPALLY,MANTHANI,Manthani,RAMAGIRI,KALVACHERLA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,45,56.0
PEDDAPALLY,PEDDAPALLY,PEDDAPALLY,BOMPALLY,ANDUGULAPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,172,30.0
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,BARDHIPOOR,MENTRAJPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,533,50.0
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,BARDHIPOOR,SUDDAPALLY,9,ELECTRIC VEHICLE CHARGING STATIONS,2,2,4889,80.0
NIZAMABAD,BODHAN,RUDRUR,VARNI,SN PURAM,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,94,30.0
NIZAMABAD,DICHPALLY,NIZAMABAD - RURAL,JAKRANPALLY,ARGUL,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,5089,50.0
NIZAMABAD,NIZAMABAD,NIZAMABAD - TOWN,DISTRIBUTION-VI,L4,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,117,120.0
RAJANNA SIRICILLA,VEMULAWADA,VEMULAWADA,VEMULAWADA TOWN,THIPPAPOOR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,391,30.0
MAHABUBABAD,THORRUR,THORRUR,CHINNAVANGARA,VELIKATTA,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,84,120.0
MULUGU,MULUGU,MULUGU,MULUGU,MULUGU,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,162,120.0
NIRMAL,BHAINSA,BHAINSA,KALLUR,KALLUR,9,ELECTRIC VEHICLE CHARGING STATIONS,1,1,152,120.0
